Rxn name	Formula	Gene-reaction association	LB	UB	Objective
PYK2	H+[c] + Phosphoenolpyruvate[c] + UDP C9H11N2O12P2[c] => Pyruvate[c] + UTP C9H11N2O15P3[c] 	b1854	  0.00	1000.00	  0.00
PYK3	GDP C10H12N5O11P2[c] + H+[c] + Phosphoenolpyruvate[c] => GTP C10H12N5O14P3[c] + Pyruvate[c] 	b1854	  0.00	1000.00	  0.00
PYK4	CDP C9H12N3O11P2[c] + H+[c] + Phosphoenolpyruvate[c] => CTP C9H12N3O14P3[c] + Pyruvate[c] 	b1854	  0.00	1000.00	  0.00
PYK6	DTDP C10H13N2O11P2[c] + H+[c] + Phosphoenolpyruvate[c] => DTTP C10H13N2O14P3[c] + Pyruvate[c] 	b1854	  0.00	1000.00	  0.00
PYNP2r	Phosphate[c] + Uridine[c] <=> Alpha-D-Ribose 1-phosphate[c] + Uracil[c] 	b3831	-1000.00	1000.00	  0.00
PYROX	H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + O2 O2[c] + Uracil[c] => Nicotinamide adenine dinucleotide[c] + Ureidoacrylate peracid[c] 	b1007 and b1012	  0.00	1000.00	  0.00
PYRt2rpp	H+[p] + Pyruvate[p] <=> H+[c] + Pyruvate[c] 		-1000.00	1000.00	  0.00
PYRtex	Pyruvate[e] <=> Pyruvate[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
QMO2	2 O2 O2[c] + Ubiquinol-8[c] => 2 H+[c] + 2 Superoxide anion[c] + Ubiquinone-8[c] 	b3029	  0.00	1000.00	  0.00
QMO3	Menaquinol 8[c] + 2 O2 O2[c] => 2 H+[c] + Menaquinone 8[c] + 2 Superoxide anion[c] 	b3029	  0.00	1000.00	  0.00
QUIN2tex	Quinate[e] <=> Quinate[p] 	b2215 or b1377 or b0241 or b0929	-1000.00	1000.00	  0.00
QUIN2tpp	Quinate[p] <=> Quinate[c] 		-1000.00	1000.00	  0.00
QUINDH	Nicotinamide adenine dinucleotide[c] + Quinate[c] => 3-Dehydroquinate[c] + 2 H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b1692	  0.00	1000.00	  0.00
QUINDHyi	Nicotinamide adenine dinucleotide phosphate[c] + Quinate[c] => 3-Dehydroquinate[c] + 2 H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] 	b1692	  0.00	1000.00	  0.00
QULNS	Dihydroxyacetone phosphate[c] + Iminoaspartate[c] => 2 H2O H2O[c] + Phosphate[c] + Quinolinate[c] 	b0750	  0.00	1000.00	  0.00
R15BPK	ATP C10H12N5O13P3[c] + D-Ribose 1,5-bisphosphate[c] => ADP C10H12N5O10P2[c] + 5-Phospho-alpha-D-ribose 1-diphosphate[c] 	b4094	  0.00	1000.00	  0.00
R1PK	ATP C10H12N5O13P3[c] + Alpha-D-Ribose 1-phosphate[c] => ADP C10H12N5O10P2[c] + H+[c] + D-Ribose 1,5-bisphosphate[c] 		  0.00	1000.00	  0.00
R5PP	H2O H2O[c] + Alpha-D-Ribose 5-phosphate[c] => Phosphate[c] + D-Ribose[c] 	b0822 or b2690 or b0675 or b2293 or b3697	  0.00	1000.00	  0.00
R5PPpp	H2O H2O[p] + Alpha-D-Ribose 5-phosphate[p] => Phosphate[p] + D-Ribose[p] 	b4055 or b0383	  0.00	1000.00	  0.00
R5Ptex	Alpha-D-Ribose 5-phosphate[e] <=> Alpha-D-Ribose 5-phosphate[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
RBFK	ATP C10H12N5O13P3[c] + Riboflavin C17H20N4O6[c] => ADP C10H12N5O10P2[c] + FMN C17H19N4O9P[c] + H+[c] 	b0025	  0.00	1000.00	  0.00
RBFSa	4-(1-D-Ribitylamino)-5-aminouracil[c] + 3,4-dihydroxy-2-butanone 4-phosphate[c] => 6,7-Dimethyl-8-(1-D-ribityl)lumazine[c] + 2 H2O H2O[c] + Phosphate[c] 	b0415	  0.00	1000.00	  0.00
RBFSb	2 6,7-Dimethyl-8-(1-D-ribityl)lumazine[c] => 4-(1-D-Ribitylamino)-5-aminouracil[c] + Riboflavin C17H20N4O6[c] 	b1662	  0.00	1000.00	  0.00
RBK	ATP C10H12N5O13P3[c] + D-Ribose[c] => ADP C10H12N5O10P2[c] + H+[c] + Alpha-D-Ribose 5-phosphate[c] 	b3752	  0.00	1000.00	  0.00
RBK_L1	ATP C10H12N5O13P3[c] + L-Ribulose[c] => ADP C10H12N5O10P2[c] + H+[c] + L-Ribulose 5-phosphate[c] 	b0063	  0.00	1000.00	  0.00
RBP4E	L-Ribulose 5-phosphate[c] <=> D-Xylulose 5-phosphate[c] 	b0061 or b4198 or b3583	-1000.00	1000.00	  0.00
REPHACCOAI	Ring 1,2-epoxyphenylacetyl-CoA[c] <=> 2-oxepin-2(3H)-ylideneacetyl-CoA[c] 	b1394	-1000.00	1000.00	  0.00
RFAMPtex	Rifampin[e] <=> Rifampin[p] 	s0001	-1000.00	1000.00	  0.00
RFAMPtpp	H+[p] + Rifampin[p] => H+[c] + Rifampin[e] 	(b0463 and b3035 and b0462) or (b0463 and b3035 and b2470)	  0.00	1000.00	  0.00
RHAT1	DTDP-L-rhamnose[c] + Kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA[c] => DTDP C10H13N2O11P2[c] + H+[c] + Inner core oligosaccharide lipid A (E coli)[c] 	b3629	  0.00	1000.00	  0.00
RHCCE	S-Ribosyl-L-homocysteine[c] => 4,5-dihydroxy-2,3-pentanedione[c] + L-Homocysteine[c] 	b2687	  0.00	1000.00	  0.00
RHMND	L-rhamnonate[c] <=> H2O H2O[c] + 2-dehydro-3-deoxy-L-rhamnonate[c] 	b2247	-1000.00	1000.00	  0.00
RIBabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + D-Ribose[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + D-Ribose[c] 	(b4230 and b4227 and b4485 and b4231) or (b3750 and b3751 and b3749 and b3748) or (b4088 and b4086 and b4087)	  0.00	1000.00	  0.00
RIBtex	D-Ribose[e] <=> D-Ribose[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
RMI	L-Rhamnose[c] <=> L-Rhamnulose[c] 	b3903	-1000.00	1000.00	  0.00
RMK	ATP C10H12N5O13P3[c] + L-Rhamnulose[c] => ADP C10H12N5O10P2[c] + H+[c] + L-Rhamnulose 1-phosphate[c] 	b3904	  0.00	1000.00	  0.00
RMNtex	L-Rhamnose[e] <=> L-Rhamnose[p] 	b0241 or b2215 or b0929 or b1377	-1000.00	1000.00	  0.00
RMNtpp	H+[p] + L-Rhamnose[p] => H+[c] + L-Rhamnose[c] 	b3907	  0.00	1000.00	  0.00
RMPA	L-Rhamnulose 1-phosphate[c] <=> Dihydroxyacetone phosphate[c] + L-Lactaldehyde[c] 	b3902	-1000.00	1000.00	  0.00
RNDR1	ADP C10H12N5O10P2[c] + Reduced thioredoxin[c] => DADP C10H12N5O9P2[c] + H2O H2O[c] + Oxidized thioredoxin[c] 	(b2582 and (b2234 and b2235)) or (b3781 and (b2234 and b2235))	  0.00	1000.00	  0.00
RNDR1b	ADP C10H12N5O10P2[c] + Glutaredoxin (reduced)[c] => DADP C10H12N5O9P2[c] + Glutaredoxin (oxidized)[c] + H2O H2O[c] 	((b2675 and b2676) and b1064) or ((b2675 and b2676) and b3610) or (b0849 and (b2675 and b2676)) or ((b2675 and b2676) and b1654)	  0.00	1000.00	  0.00
RNDR2	GDP C10H12N5O11P2[c] + Reduced thioredoxin[c] => DGDP C10H12N5O10P2[c] + H2O H2O[c] + Oxidized thioredoxin[c] 	(b3781 and (b2234 and b2235)) or (b2582 and (b2234 and b2235))	  0.00	1000.00	  0.00
RNDR2b	GDP C10H12N5O11P2[c] + Glutaredoxin (reduced)[c] => DGDP C10H12N5O10P2[c] + Glutaredoxin (oxidized)[c] + H2O H2O[c] 	(b0849 and (b2675 and b2676)) or ((b2675 and b2676) and b1064) or ((b2675 and b2676) and b1654) or ((b2675 and b2676) and b3610)	  0.00	1000.00	  0.00
RNDR3	CDP C9H12N3O11P2[c] + Reduced thioredoxin[c] => DCDP C9H12N3O10P2[c] + H2O H2O[c] + Oxidized thioredoxin[c] 	(b3781 and (b2234 and b2235)) or (b2582 and (b2234 and b2235))	  0.00	1000.00	  0.00
RNDR3b	CDP C9H12N3O11P2[c] + Glutaredoxin (reduced)[c] => DCDP C9H12N3O10P2[c] + Glutaredoxin (oxidized)[c] + H2O H2O[c] 	(b0849 and (b2675 and b2676)) or ((b2675 and b2676) and b3610) or ((b2675 and b2676) and b1064) or ((b2675 and b2676) and b1654)	  0.00	1000.00	  0.00
RNDR4	Reduced thioredoxin[c] + UDP C9H11N2O12P2[c] => DUDP C9H11N2O11P2[c] + H2O H2O[c] + Oxidized thioredoxin[c] 	(b3781 and (b2234 and b2235)) or ((b2234 and b2235) and b2582)	  0.00	1000.00	  0.00
RNDR4b	Glutaredoxin (reduced)[c] + UDP C9H11N2O12P2[c] => DUDP C9H11N2O11P2[c] + Glutaredoxin (oxidized)[c] + H2O H2O[c] 	(b0849 and (b2675 and b2676)) or ((b2675 and b2676) and b3610) or ((b2675 and b2676) and b1654) or ((b2675 and b2676) and b1064)	  0.00	1000.00	  0.00
RNTR1c2	ATP C10H12N5O13P3[c] + 2 Flavodoxin reduced[c] + 2 H+[c] => DATP C10H12N5O12P3[c] + 2 Flavodoxin semi oxidized[c] + H2O H2O[c] 	(b3924 and b0684 and b4238 and b4237) or (b3924 and b2895 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238)	  0.00	1000.00	  0.00
RNTR2c2	2 Flavodoxin reduced[c] + GTP C10H12N5O14P3[c] + 2 H+[c] => DGTP C10H12N5O13P3[c] + 2 Flavodoxin semi oxidized[c] + H2O H2O[c] 	(b3924 and b2895 and b4238 and b4237) or (b2895 and b4238) or (b3924 and b0684 and b4238 and b4237) or (b0684 and b4238)	  0.00	1000.00	  0.00
RNTR3c2	CTP C9H12N3O14P3[c] + 2 Flavodoxin reduced[c] + 2 H+[c] => DCTP C9H12N3O13P3[c] + 2 Flavodoxin semi oxidized[c] + H2O H2O[c] 	(b3924 and b0684 and b4238 and b4237) or (b3924 and b2895 and b4238 and b4237) or (b2895 and b4238) or (b0684 and b4238)	  0.00	1000.00	  0.00
RNTR4c2	2 Flavodoxin reduced[c] + 2 H+[c] + UTP C9H11N2O15P3[c] => DUTP C9H11N2O14P3[c] + 2 Flavodoxin semi oxidized[c] + H2O H2O[c] 	(b3924 and b0684 and b4238 and b4237) or (b3924 and b2895 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238)	  0.00	1000.00	  0.00
RPE	D-Ribulose 5-phosphate[c] <=> D-Xylulose 5-phosphate[c] 	b3386	-1000.00	1000.00	  0.00
RPI	Alpha-D-Ribose 5-phosphate[c] <=> D-Ribulose 5-phosphate[c] 	b2914 or b4090	-1000.00	1000.00	  0.00
RPNTPH	H2O H2O[c] + ?-D-ribose-1-methylphosphonate-5-triphosphate[c] => H+[c] + Diphosphate[c] + ?-D-ribose-1-methylphosphonate 5-phosphate[c] 	b4095	  0.00	1000.00	  0.00
RU5PP	H2O H2O[c] + D-Ribulose 5-phosphate[c] => Phosphate[c] + D-Ribulose[c] 	b2293	  0.00	1000.00	  0.00
RZ5PP	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole[c] + H2O H2O[c] => Phosphate[c] + N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole[c] 	b0638	  0.00	1000.00	  0.00
S2FE2SR	[2Fe-1S] desulfurated iron-sulfur cluster[c] + ATP C10H12N5O13P3[c] + H2O H2O[c] + SufBCD scaffold complex[c] + SufSE with bound sulfur[c] => ADP C10H12N5O10P2[c] + 5 H+[c] + Phosphate[c] + SufBCD with bound [2Fe-2S] cluster[c] + SufSE sulfur acceptor complex[c] 	b1680 and b1679 and b1682 and b1681 and b1683	  0.00	1000.00	  0.00
S2FE2SS	ATP C10H12N5O13P3[c] + Flavin adenine dinucleotide reduced[c] + 2 Fe2+ mitochondria[c] + H2O H2O[c] + SufBCD scaffold complex[c] + 2 SufSE with bound sulfur[c] => ADP C10H12N5O10P2[c] + Flavin adenine dinucleotide oxidized[c] + 7 H+[c] + Phosphate[c] + SufBCD with bound [2Fe-2S] cluster[c] + 2 SufSE sulfur acceptor complex[c] 	b1680 and b1683 and b1681 and b1682 and b1679	  0.00	1000.00	  0.00
S2FE2SS2	ATP C10H12N5O13P3[c] + Flavin adenine dinucleotide reduced[c] + 2 Fe2+ mitochondria[c] + H2O H2O[c] + SufBCD with bound [2Fe-2S] cluster[c] + 2 SufSE with bound sulfur[c] => ADP C10H12N5O10P2[c] + Flavin adenine dinucleotide oxidized[c] + 7 H+[c] + Phosphate[c] + SufBCD with two bound [2Fe-2S] clusters[c] + 2 SufSE sulfur acceptor complex[c] 	b1680 and b1683 and b1681 and b1682 and b1679	  0.00	1000.00	  0.00
S2FE2ST	4 H+[c] + SufBCD with bound [2Fe-2S] cluster[c] => [2Fe-2S] iron-sulfur cluster[c] + SufBCD scaffold complex[c] 	b1682 and b1681 and b1684 and b1683	  0.00	1000.00	  0.00
S4FE4SR	Flavin adenine dinucleotide reduced[c] + 2 H+[c] + SufBCD with two bound [2Fe-2S] clusters[c] => Flavin adenine dinucleotide oxidized[c] + SufBCD with bound [4Fe-4S] cluster[c] 	b1682 and b1681 and b1683	  0.00	1000.00	  0.00
S4FE4ST	4 H+[c] + SufBCD with bound [4Fe-4S] cluster[c] => [4Fe-4S] iron-sulfur cluster[c] + SufBCD scaffold complex[c] 	b1682 and b1681 and b1684 and b1683	  0.00	1000.00	  0.00
S7PI	Sedoheptulose 7-phosphate[c] => D-Glycero-D-manno-heptose 7-phosphate[c] 	b0222	  0.00	1000.00	  0.00
SADH	2 H2O H2O[c] + 2 H+[c] + N2-Succinyl-L-arginine[c] => CO2 CO2[c] + 2 Ammonium[c] + N2-Succinyl-L-ornithine[c] 	b1745	  0.00	1000.00	  0.00
SADT2	ATP C10H12N5O13P3[c] + GTP C10H12N5O14P3[c] + H2O H2O[c] + Sulfate[c] => Adenosine 5'-phosphosulfate[c] + GDP C10H12N5O11P2[c] + Phosphate[c] + Diphosphate[c] 	b2752 and b2751	  0.00	1000.00	  0.00
SARCOX	H2O H2O[c] + O2 O2[c] + Sarcosine C3H7NO2[c] => Formaldehyde[c] + Glycine[c] + Hydrogen peroxide[c] 	b1059	  0.00	1000.00	  0.00
SBTPD	Nicotinamide adenine dinucleotide[c] + D-Sorbitol 6-phosphate[c] <=> D-Fructose 6-phosphate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b2705	-1000.00	1000.00	  0.00
SBTptspp	Phosphoenolpyruvate[c] + D-Sorbitol[p] => Pyruvate[c] + D-Sorbitol 6-phosphate[c] 	b2416 and b2704 and b2703 and b2702 and b2415	  0.00	1000.00	  0.00
SBTtex	D-Sorbitol[e] <=> D-Sorbitol[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SCYSDS	L-Cysteine[c] + SufSE sulfur acceptor complex[c] => L-Alanine[c] + SufSE with bound sulfur[c] 	b1680 and b1679	  0.00	1000.00	  0.00
SDPDS	H2O H2O[c] + N-Succinyl-LL-2,6-diaminoheptanedioate[c] => LL-2,6-Diaminoheptanedioate[c] + Succinate[c] 	b2472	  0.00	1000.00	  0.00
SDPTA	2-Oxoglutarate[c] + N-Succinyl-LL-2,6-diaminoheptanedioate[c] <=> L-Glutamate[c] + N-Succinyl-2-L-amino-6-oxoheptanedioate[c] 	b3359 or b1302 or b1748 or b2662 or b0907	-1000.00	1000.00	  0.00
SELGTHR	4 Reduced glutathione[c] + 2 H+[c] + Selenite[c] => Selenodiglutathione[c] + Oxidized glutathione[c] + 3 H2O H2O[c] 		  0.00	1000.00	  0.00
SELGTHR2	Selenodiglutathione[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Glutathiolselenolate[c] + Reduced glutathione[c] + Nicotinamide adenine dinucleotide phosphate[c] 		  0.00	1000.00	  0.00
SELGTHR3	Glutathiolselenolate[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Reduced glutathione[c] + Nicotinamide adenine dinucleotide phosphate[c] + Selenide[c] 		  0.00	1000.00	  0.00
SELNPS	ATP C10H12N5O13P3[c] + H2O H2O[c] + Selenide[c] => AMP C10H12N5O7P[c] + Phosphate[c] + Selenophosphate[c] 	b1764	  0.00	1000.00	  0.00
SELR	Menaquinol 8[c] + Selenate[c] => H2O H2O[c] + Menaquinone 8[c] + Selenite[c] 	b1589 and b1590 and b1588 and b1587	  0.00	1000.00	  0.00
SELabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Selenate[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + Selenate[c] 	(b2423 and b2422 and b2425 and b2424) or (b2423 and b2422 and b3917 and b2424)	  0.00	1000.00	  0.00
SELtex	Selenate[e] <=> Selenate[p] 	b1377 or b0929 or b2215 or b0241	-1000.00	1000.00	  0.00
SEPHCHCS	2-Oxoglutarate[c] + H+[c] + Isochorismate[c] => 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate[c] + CO2 CO2[c] 	b2264	  0.00	1000.00	  0.00
SERASr	ATP C10H12N5O13P3[c] + H+[c] + L-Serine[c] <=> Diphosphate[c] + L-seryl-AMP[c] 	b0586	-1000.00	1000.00	  0.00
SERAT	Acetyl-CoA[c] + L-Serine[c] <=> O-Acetyl-L-serine[c] + Coenzyme A[c] 	b3607	-1000.00	1000.00	  0.00
SERD_D	D-Serine[c] => Ammonium[c] + Pyruvate[c] 	b2366	  0.00	1000.00	  0.00
SERD_L	L-Serine[c] => Ammonium[c] + Pyruvate[c] 	b4471 or b1814 or b2797 or b3708 or b3117	  0.00	1000.00	  0.00
SERt2rpp	H+[p] + L-Serine[p] => H+[c] + L-Serine[c] 	b2796 or b3116	  0.00	1000.00	  0.00
SERt4pp	Sodium[p] + L-Serine[p] => Sodium[c] + L-Serine[c] 	b3089	  0.00	1000.00	  0.00
SERtex	L-Serine[e] <=> L-Serine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SERtpp	L-Serine[c] => L-Serine[p] 	b1533	  0.00	1000.00	  0.00
SFGTHi	S-Formylglutathione[c] + H2O H2O[c] => Formate[c] + Reduced glutathione[c] + H+[c] 	b2154 or b0355	  0.00	1000.00	  0.00
SGDS	H2O H2O[c] + N2-Succinyl-L-glutamate[c] => L-Glutamate[c] + Succinate[c] 	b1744	  0.00	1000.00	  0.00
SGSAD	H2O H2O[c] + Nicotinamide adenine dinucleotide[c] + N2-Succinyl-L-glutamate 5-semialdehyde[c] => 2 H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + N2-Succinyl-L-glutamate[c] 	b1746	  0.00	1000.00	  0.00
SHCHCS3	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate[c] => 2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate[c] + Pyruvate[c] 	b2263	  0.00	1000.00	  0.00
SHCHD2	Dihydrosirohydrochlorin[c] + Nicotinamide adenine dinucleotide[c] => H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + Sirohydrochlorin[c] 	b3368	  0.00	1000.00	  0.00
SHCHF	Fe2+ mitochondria[c] + Sirohydrochlorin[c] => 3 H+[c] + Siroheme C42H36FeN4O16[c] 	b3368	  0.00	1000.00	  0.00
SHGO	(S)-2-Hydroxyglutarate[c] + O2 O2[c] => 2-Oxoglutarate[c] + Hydrogen peroxide[c] 	b2660	  0.00	1000.00	  0.00
SHK3Dr	3-Dehydroshikimate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] <=> Nicotinamide adenine dinucleotide phosphate[c] + Shikimate[c] 	b3281 or b1692	-1000.00	1000.00	  0.00
SHKK	ATP C10H12N5O13P3[c] + Shikimate[c] => ADP C10H12N5O10P2[c] + H+[c] + Shikimate 5-phosphate[c] 	b3390 or b0388	  0.00	1000.00	  0.00
SHSL1	L-Cysteine[c] + O-Succinyl-L-homoserine[c] => L-Cystathionine[c] + H+[c] + Succinate[c] 	b3939	  0.00	1000.00	  0.00
SKMt2pp	H+[p] + Shikimate[p] => H+[c] + Shikimate[c] 	b1981	  0.00	1000.00	  0.00
SKMtex	Shikimate[e] <=> Shikimate[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SLNTabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Selenite[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + Selenite[c] 	(b2423 and b2422 and b2425 and b2424) or (b2423 and b2422 and b3917 and b2424)	  0.00	1000.00	  0.00
SLNTtex	Selenite[e] <=> Selenite[p] 	b1377 or b0929 or b2215 or b0241	-1000.00	1000.00	  0.00
SO2tex	Sulfur dioxide[e] <=> Sulfur dioxide[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SO2tpp	Sulfur dioxide[p] <=> Sulfur dioxide[c] 	s0001	-1000.00	1000.00	  0.00
SO3tex	Sulfite[e] <=> Sulfite[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SO4t2pp	H+[p] + Sulfate[p] => H+[c] + Sulfate[c] 	b2413	  0.00	1000.00	  0.00
SO4tex	Sulfate[e] <=> Sulfate[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SOTA	2-Oxoglutarate[c] + N2-Succinyl-L-ornithine[c] => L-Glutamate[c] + N2-Succinyl-L-glutamate 5-semialdehyde[c] 	b1748	  0.00	1000.00	  0.00
SPMDAT1	Acetyl-CoA[c] + Spermidine[c] => N1-Acetylspermidine[c] + Coenzyme A[c] + H+[c] 	b1584	  0.00	1000.00	  0.00
SPMDAT2	Acetyl-CoA[c] + Spermidine[c] => Coenzyme A[c] + H+[c] + N8-Acetylspermidine[c] 	b1584	  0.00	1000.00	  0.00
SPMDabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Spermidine[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + Spermidine[c] 	(b1123 and b1125 and b1124 and b1126) or (b1443 and b1442 and b1441 and b1440)	  0.00	1000.00	  0.00
SPMDt3pp	H+[p] + Spermidine[c] => H+[c] + Spermidine[p] 	b1600 and b1599	  0.00	1000.00	  0.00
SPMDtex	Spermidine[e] <=> Spermidine[p] 	b2215 or b0241 or b0929 or b1377	-1000.00	1000.00	  0.00
SPMS	S-Adenosylmethioninamine[c] + Putrescine[c] => 5-Methylthioadenosine[c] + H+[c] + Spermidine[c] 	b0121	  0.00	1000.00	  0.00
SPODM	2 H+[c] + 2 Superoxide anion[c] => Hydrogen peroxide[c] + O2 O2[c] 	b3908 or b1656	  0.00	1000.00	  0.00
SPODMpp	2 H+[p] + 2 Superoxide anion[p] => Hydrogen peroxide[p] + O2 O2[p] 	b1646	  0.00	1000.00	  0.00
SQGH	H2O H2O[c] + 1-(?-D-sulfoquinovosyl)glycerol[c] => Glycerol[c] + Sulphoquinovose[c] 	b3878	  0.00	1000.00	  0.00
SQVOSI	Sulphoquinovose[c] => 6-deoxy-6-sulphofructose[c] 	b3880	  0.00	1000.00	  0.00
SQtex	Sulphoquinovose[e] <=> Sulphoquinovose[p] 	b3875	-1000.00	1000.00	  0.00
SQtr	Sulphoquinovose[p] => Sulphoquinovose[c] 	b3876	  0.00	1000.00	  0.00
SSALx	H2O H2O[c] + Nicotinamide adenine dinucleotide[c] + Succinic semialdehyde[c] => 2 H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + Succinate[c] 	b1525	  0.00	1000.00	  0.00
SSALy	H2O H2O[c] + Nicotinamide adenine dinucleotide phosphate[c] + Succinic semialdehyde[c] => 2 H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] + Succinate[c] 	b1525 or b2661	  0.00	1000.00	  0.00
SUCASPtpp	L-Aspartate[p] + Succinate[c] <=> L-Aspartate[c] + Succinate[p] 	b4138 or b4123 or b0621	-1000.00	1000.00	  0.00
SUCBZL	ATP C10H12N5O13P3[c] + Coenzyme A[c] + O-Succinylbenzoate[c] => AMP C10H12N5O7P[c] + Diphosphate[c] + O-Succinylbenzoyl-CoA[c] 	b2260	  0.00	1000.00	  0.00
SUCBZS	2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate[c] => H2O H2O[c] + O-Succinylbenzoate[c] 	b2261	  0.00	1000.00	  0.00
SUCCt1pp	Succinate[p] <=> Succinate[c] 	b1206	-1000.00	1000.00	  0.00
SUCCt2_2pp	2 H+[p] + Succinate[p] => 2 H+[c] + Succinate[c] 	b3528 or b0010	  0.00	1000.00	  0.00
SUCCt2_3pp	3 H+[p] + Succinate[p] => 3 H+[c] + Succinate[c] 	b4123 or b4138	  0.00	1000.00	  0.00
SUCCtex	Succinate[e] <=> Succinate[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SUCDi	Ubiquinone-8[c] + Succinate[c] => Fumarate[c] + Ubiquinol-8[c] 	b0721 and b0722 and b0723 and b0724	  0.00	1000.00	  0.00
SUCFUMtpp	Fumarate[p] + Succinate[c] <=> Fumarate[c] + Succinate[p] 	b4123 or b0621 or b4138	-1000.00	1000.00	  0.00
SUCMALtpp	L-Malate[p] + Succinate[c] <=> L-Malate[c] + Succinate[p] 	b4138 or b4123 or b0621	-1000.00	1000.00	  0.00
SUCOAS	ATP C10H12N5O13P3[c] + Coenzyme A[c] + Succinate[c] <=> ADP C10H12N5O10P2[c] + Phosphate[c] + Succinyl-CoA[c] 	b0729 and b0728	-1000.00	1000.00	  0.00
SUCRtex	Sucrose C12H22O11[e] <=> Sucrose C12H22O11[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
SUCTARTtpp	Succinate[c] + D-tartrate[p] <=> Succinate[p] + D-tartrate[c] 	b4123	-1000.00	1000.00	  0.00
SUCptspp	Phosphoenolpyruvate[c] + Sucrose C12H22O11[p] => Pyruvate[c] + Sucrose 6-phosphate[c] 	b2417 and b2415 and b2416 and b2429	  0.00	1000.00	  0.00
SULFACabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Sulfoacetate[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + Sulfoacetate[c] 	b0934 and b0933 and b0936	  0.00	1000.00	  0.00
SULFACtex	Sulfoacetate[e] <=> Sulfoacetate[p] 	b1377 or b2215 or b0241 or b0929	-1000.00	1000.00	  0.00
SULR	5 H+[c] + 3 Nicotinamide adenine dinucleotide phosphate - reduced[c] + Sulfite[c] => 3 H2O H2O[c] + Hydrogen sulfide[c] + 3 Nicotinamide adenine dinucleotide phosphate[c] 	b2764 and b2763	  0.00	1000.00	  0.00
SULabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Sulfate[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + Sulfate[c] 	(b2423 and b2424 and b2422 and b2425) or (b0764 and b0765 and b0763) or (b2422 and b2423 and b2424 and b3917)	  0.00	1000.00	  0.00
T2DECAI	Trans-Dec-2-enoyl-[acyl-carrier protein][c] <=> Cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)[c] 	b0954	-1000.00	1000.00	  0.00
TAGURr	D-Altronate[c] + Nicotinamide adenine dinucleotide[c] <=> H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + D-Tagaturonate[c] 	b1521	-1000.00	1000.00	  0.00
