Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_3652	ADP[c] <=> ADP[vm] 		-1000.00	1000.00	  0.00
r_3653	carbon dioxide[c] <=> carbon dioxide[vm] 		-1000.00	1000.00	  0.00
r_3654	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3655	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3656	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3657	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3658	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[c] 		-1000.00	1000.00	  0.00
r_3659	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[c] 		-1000.00	1000.00	  0.00
r_3660	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[c] 		-1000.00	1000.00	  0.00
r_3661	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[vm] <=> 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[c] 		-1000.00	1000.00	  0.00
r_3662	H2O[c] <=> H2O[gm] 		-1000.00	1000.00	  0.00
r_3663	phosphate[c] <=> phosphate[gm] 		-1000.00	1000.00	  0.00
r_3664	H+[c] <=> H+[gm] 		-1000.00	1000.00	  0.00
r_3665	carbon dioxide[c] <=> carbon dioxide[gm] 		-1000.00	1000.00	  0.00
r_3666	ATP[c] <=> ATP[gm] 		-1000.00	1000.00	  0.00
r_3667	ADP[c] <=> ADP[gm] 		-1000.00	1000.00	  0.00
r_3668	H2O[c] <=> H2O[mm] 		-1000.00	1000.00	  0.00
r_3669	carbon dioxide[c] <=> carbon dioxide[mm] 		-1000.00	1000.00	  0.00
r_3670	palmitoleoyl-CoA(4-)[c] <=> palmitoleoyl-CoA(4-)[mm] 		-1000.00	1000.00	  0.00
r_3671	oleoyl-CoA[c] <=> oleoyl-CoA[mm] 		-1000.00	1000.00	  0.00
r_3672	diglyceride (1-16:0, 2-16:1)[mm] <=> diglyceride (1-16:0, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3673	diglyceride (1-16:1, 2-16:1)[mm] <=> diglyceride (1-16:1, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3674	diglyceride (1-18:0, 2-16:1)[mm] <=> diglyceride (1-18:0, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3675	diglyceride (1-18:1, 2-16:1)[mm] <=> diglyceride (1-18:1, 2-16:1)[c] 		-1000.00	1000.00	  0.00
r_3676	diglyceride (1-16:0, 2-18:1)[mm] <=> diglyceride (1-16:0, 2-18:1)[c] 		-1000.00	1000.00	  0.00
r_3677	diglyceride (1-16:1, 2-18:1)[mm] <=> diglyceride (1-16:1, 2-18:1)[c] 		-1000.00	1000.00	  0.00
r_3678	palmitate[mm] <=> palmitate[c] 		-1000.00	1000.00	  0.00
r_3679	stearate[mm] <=> stearate[c] 		-1000.00	1000.00	  0.00
r_3680	coenzyme A[mm] <=> coenzyme A[c] 	YHR002W	-1000.00	1000.00	  0.00
r_3681	laurate[erm] <=> laurate[lp] 		-1000.00	1000.00	  0.00
r_3682	myristate[erm] <=> myristate[lp] 		-1000.00	1000.00	  0.00
r_3683	lignoceric acid[erm] <=> lignoceric acid[lp] 		-1000.00	1000.00	  0.00
r_3684	cerotic acid[erm] <=> cerotic acid[lp] 		-1000.00	1000.00	  0.00
r_3685	triglyceride (1-16:0, 2-16:1, 3-16:0)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3686	triglyceride (1-16:0, 2-16:1, 3-16:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3687	triglyceride (1-16:0, 2-16:1, 3-18:0)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3688	triglyceride (1-16:0, 2-16:1, 3-18:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3689	triglyceride (1-16:1, 2-16:1, 3-16:0)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3690	triglyceride (1-16:1, 2-16:1, 3-16:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3691	triglyceride (1-16:1, 2-16:1, 3-18:0)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3692	triglyceride (1-16:1, 2-16:1, 3-18:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3693	triglyceride (1-18:0, 2-16:1, 3-16:0)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3694	triglyceride (1-18:0, 2-16:1, 3-16:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3695	triglyceride (1-18:0, 2-16:1, 3-18:0)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3696	triglyceride (1-18:0, 2-16:1, 3-18:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3697	triglyceride (1-18:1, 2-16:1, 3-16:0)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3698	triglyceride (1-18:1, 2-16:1, 3-16:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3699	triglyceride (1-18:1, 2-16:1, 3-18:0)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3700	triglyceride (1-18:1, 2-16:1, 3-18:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3701	triglyceride (1-16:0, 2-18:1, 3-16:0)[erm] <=> triglyceride (1-16:0, 2-18:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3702	triglyceride (1-16:0, 2-18:1, 3-16:1)[erm] <=> triglyceride (1-16:0, 2-18:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3703	triglyceride (1-16:0, 2-18:1, 3-18:0)[erm] <=> triglyceride (1-16:0, 2-18:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3704	triglyceride (1-16:0, 2-18:1, 3-18:1)[erm] <=> triglyceride (1-16:0, 2-18:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3705	triglyceride (1-16:1, 2-18:1, 3-16:0)[erm] <=> triglyceride (1-16:1, 2-18:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3706	triglyceride (1-16:1, 2-18:1, 3-16:1)[erm] <=> triglyceride (1-16:1, 2-18:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3707	triglyceride (1-16:1, 2-18:1, 3-18:0)[erm] <=> triglyceride (1-16:1, 2-18:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3708	triglyceride (1-16:1, 2-18:1, 3-18:1)[erm] <=> triglyceride (1-16:1, 2-18:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3709	triglyceride (1-18:0, 2-18:1, 3-16:0)[erm] <=> triglyceride (1-18:0, 2-18:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3710	triglyceride (1-18:0, 2-18:1, 3-16:1)[erm] <=> triglyceride (1-18:0, 2-18:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3711	triglyceride (1-18:0, 2-18:1, 3-18:0)[erm] <=> triglyceride (1-18:0, 2-18:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3712	triglyceride (1-18:0, 2-18:1, 3-18:1)[erm] <=> triglyceride (1-18:0, 2-18:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3713	triglyceride (1-18:1, 2-18:1, 3-16:0)[erm] <=> triglyceride (1-18:1, 2-18:1, 3-16:0)[lp] 		-1000.00	1000.00	  0.00
r_3714	triglyceride (1-18:1, 2-18:1, 3-16:1)[erm] <=> triglyceride (1-18:1, 2-18:1, 3-16:1)[lp] 		-1000.00	1000.00	  0.00
r_3715	triglyceride (1-18:1, 2-18:1, 3-18:0)[erm] <=> triglyceride (1-18:1, 2-18:1, 3-18:0)[lp] 		-1000.00	1000.00	  0.00
r_3716	triglyceride (1-18:1, 2-18:1, 3-18:1)[erm] <=> triglyceride (1-18:1, 2-18:1, 3-18:1)[lp] 		-1000.00	1000.00	  0.00
r_3717	episterol[erm] <=> episterol[lp] 		-1000.00	1000.00	  0.00
r_3718	fecosterol[erm] <=> fecosterol[lp] 		-1000.00	1000.00	  0.00
r_3719	lanosterol[erm] <=> lanosterol[lp] 		-1000.00	1000.00	  0.00
r_3720	zymosterol[erm] <=> zymosterol[lp] 		-1000.00	1000.00	  0.00
r_3721	ergosteryl palmitoleate[erm] <=> ergosteryl palmitoleate[lp] 		-1000.00	1000.00	  0.00
